device,case_id,family,cells,rank,payload_bytes,consumers,reuse,working_records,cache,comparison,median_difference_us,ci_low,ci_high,winner,test_effect_mean_us,raw_p,test,multiple_testing_family,corrected_p
cuda,42,core,576,32,73728,3,4,1,warm,E minus C,-71.53400000000033,-83.15100000000007,-69.9340000000002,E,-74.22436363636365,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,42,core,576,32,73728,3,4,1,warm,D minus C,-212.56399999999962,-221.1600000000002,-202.99499999999978,D,-211.50509090909088,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,42,core,576,32,73728,3,4,1,warm,G minus F,57.474999999999795,49.044000000000096,59.646000000000186,F,54.59145454545453,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,42,core,576,32,73728,3,4,1,warm,F minus D,-15.74499999999989,-19.217999999999847,-10.686000000000263,F,-15.0510909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,42,core,576,32,73728,3,4,1,warm,E minus D,139.66000000000008,131.1719999999999,144.75700000000006,D,137.28072727272723,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,43,core,576,32,73728,3,8,1,warm,E minus C,-139.50900000000047,-158.34299999999985,-109.23800000000074,E,-140.86681818181822,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,43,core,576,32,73728,3,8,1,warm,D minus C,-416.5650000000005,-462.41399999999976,-398.6999999999996,D,-429.5039090909091,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,43,core,576,32,73728,3,8,1,warm,G minus F,44.24599999999964,32.544000000000324,54.670999999999594,F,42.5998181818182,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,43,core,576,32,73728,3,8,1,warm,F minus D,-12.952999999999975,-23.0750000000005,0.6330000000000382,unresolved,-7.759181818181932,0.1875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,43,core,576,32,73728,3,8,1,warm,E minus D,286.9929999999995,277.05600000000004,315.13400000000024,D,288.6370909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,44,core,576,32,73728,3,16,1,warm,E minus C,-256.32400000000234,-286.3479999999986,-235.50900000000001,E,-256.44827272727315,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,44,core,576,32,73728,3,16,1,warm,D minus C,-871.2000000000007,-885.927000000001,-839.8130000000024,D,-863.3486363636367,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,44,core,576,32,73728,3,16,1,warm,G minus F,55.528999999999996,18.9129999999991,78.95999999999958,F,52.13154545454538,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,44,core,576,32,73728,3,16,1,warm,F minus D,-6.7029999999999745,-29.02899999999954,18.82700000000068,unresolved,-8.28027272727232,0.3779296875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,44,core,576,32,73728,3,16,1,warm,E minus D,609.2519999999995,583.489,642.3269999999989,D,606.9003636363636,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,45,core,576,32,73728,3,32,1,warm,E minus C,-523.3689999999988,-536.4739999999974,-480.59200000000055,E,-507.86481818181784,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,45,core,576,32,73728,3,32,1,warm,D minus C,-1715.5909999999994,-1729.7649999999985,-1670.2459999999992,D,-1704.918272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,45,core,576,32,73728,3,32,1,warm,G minus F,38.357999999997446,5.880000000003747,51.151999999997315,F,23.183363636363126,0.0693359375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,45,core,576,32,73728,3,32,1,warm,F minus D,1.9380000000019209,-33.35999999999876,33.81800000000203,unresolved,4.318090909092296,0.75390625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,45,core,576,32,73728,3,32,1,warm,E minus D,1196.376000000002,1169.7620000000043,1230.383999999999,D,1197.0534545454552,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,46,core,576,32,73728,3,64,1,warm,E minus C,-1031.7469999999976,-1072.5599999999995,-1021.4559999999874,E,-1048.1252727272756,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,46,core,576,32,73728,3,64,1,warm,D minus C,-3387.837999999996,-3465.787999999995,-3345.6250000000036,D,-3404.9495454545486,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,46,core,576,32,73728,3,64,1,warm,G minus F,23.42699999999968,-31.921999999989566,73.99599999999919,unresolved,25.650818181821126,0.23828125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,46,core,576,32,73728,3,64,1,warm,F minus D,21.370999999995547,-20.323000000003958,92.84999999998581,unresolved,26.444090909088118,0.2607421875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,46,core,576,32,73728,3,64,1,warm,E minus D,2360.8420000000006,2312.052999999989,2381.882999999998,D,2356.8242727272727,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,47,core,576,32,73728,3,128,1,warm,E minus C,-2139.636999999959,-2217.207999999984,-2045.0100000000093,E,-1420.9823636363506,0.05859375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,47,core,576,32,73728,3,128,1,warm,D minus C,-7140.195999999996,-7703.70399999998,-6757.170000000031,D,-7719.4669090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,47,core,576,32,73728,3,128,1,warm,G minus F,80.61600000001636,-59.64999999999418,153.37299999997776,unresolved,-3067.3780909090856,0.9736328125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,47,core,576,32,73728,3,128,1,warm,F minus D,55.14199999998527,-56.02899999992951,192.42100000000937,unresolved,3202.259636363643,0.267578125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,47,core,576,32,73728,3,128,1,warm,E minus D,4946.3030000000035,4717.034,5373.976000000042,D,6298.484545454548,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,48,core,2304,32,294912,1,1,1,warm,E minus C,-20.363,-22.314999999999998,-15.986999999999995,E,-18.10718181818182,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,48,core,2304,32,294912,1,1,1,warm,D minus C,-20.46199999999999,-21.745000000000005,-9.204000000000008,D,-16.645545454545456,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,48,core,2304,32,294912,1,1,1,warm,G minus F,7.180999999999983,2.4279999999999973,14.943000000000012,F,7.83536363636363,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,48,core,2304,32,294912,1,1,1,warm,F minus D,0.06299999999998818,-15.635999999999967,3.255000000000024,unresolved,-3.8826363636363563,0.2470703125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,48,core,2304,32,294912,1,1,1,warm,E minus D,-0.12199999999998568,-3.1219999999999857,1.875,unresolved,-1.4616363636363638,0.3916015625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,49,core,2304,32,294912,1,2,1,warm,E minus C,-48.86200000000002,-52.156000000000006,-39.46600000000001,E,-46.30163636363637,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,49,core,2304,32,294912,1,2,1,warm,D minus C,-41.073000000000036,-52.27799999999996,-34.688999999999965,D,-42.30318181818183,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,49,core,2304,32,294912,1,2,1,warm,G minus F,3.8780000000000427,0.7280000000000086,12.316000000000031,F,5.225454545454557,0.0703125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,49,core,2304,32,294912,1,2,1,warm,F minus D,-1.308999999999969,-3.57000000000005,2.9639999999999986,unresolved,-0.22436363636364315,0.8916015625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,49,core,2304,32,294912,1,2,1,warm,E minus D,-2.8150000000000546,-8.02600000000001,2.4220000000000255,unresolved,-3.998454545454541,0.1064453125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,50,core,2304,32,294912,1,4,1,warm,E minus C,-84.16399999999993,-90.63099999999997,-82.56400000000002,E,-83.507,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,50,core,2304,32,294912,1,4,1,warm,D minus C,-85.66599999999994,-92.43700000000013,-80.13599999999991,D,-86.35763636363636,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,50,core,2304,32,294912,1,4,1,warm,G minus F,4.596000000000117,-0.9430000000000405,10.515999999999963,unresolved,5.770272727272749,0.0732421875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,50,core,2304,32,294912,1,4,1,warm,F minus D,1.940999999999974,-1.629000000000076,8.79200000000003,unresolved,3.1580909090908915,0.1328125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,50,core,2304,32,294912,1,4,1,warm,E minus D,1.5020000000000095,-3.2649999999999864,7.872000000000071,unresolved,2.8506363636363714,0.2080078125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,51,core,2304,32,294912,1,8,1,warm,E minus C,-141.765,-163.84399999999994,-132.98599999999988,E,-149.23845454545452,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,51,core,2304,32,294912,1,8,1,warm,D minus C,-136.50599999999986,-147.55399999999997,-134.64499999999998,D,-141.62772727272727,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,51,core,2304,32,294912,1,8,1,warm,G minus F,6.638999999999896,0.789000000000101,11.423999999999978,F,5.135999999999988,0.109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,51,core,2304,32,294912,1,8,1,warm,F minus D,-6.694999999999823,-15.025000000000091,5.495999999999981,unresolved,-15.074636363636335,0.0673828125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,51,core,2304,32,294912,1,8,1,warm,E minus D,-2.6579999999999018,-18.20900000000006,5.373000000000161,unresolved,-7.610727272727249,0.0859375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,52,core,2304,32,294912,1,16,1,warm,E minus C,-291.6329999999998,-298.07100000000014,-284.77999999999975,E,-290.4522727272727,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,52,core,2304,32,294912,1,16,1,warm,D minus C,-274.8209999999999,-288.16599999999994,-261.8370000000002,D,-275.30845454545465,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,52,core,2304,32,294912,1,16,1,warm,G minus F,10.316000000000486,0.8919999999998254,20.08499999999981,F,10.983272727272771,0.0205078125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,52,core,2304,32,294912,1,16,1,warm,F minus D,-14.519999999999982,-24.534999999999854,-1.9610000000000127,F,-11.390909090909066,0.037109375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,52,core,2304,32,294912,1,16,1,warm,E minus D,-18.282000000000153,-32.150999999999385,-1.9920000000001892,E,-15.14381818181813,0.009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,53,core,2304,32,294912,1,32,1,warm,E minus C,-551.0539999999992,-564.8900000000008,-537.1640000000011,E,-554.1662727272732,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,53,core,2304,32,294912,1,32,1,warm,D minus C,-540.98,-549.2420000000006,-522.4879999999998,D,-540.7369090909094,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,53,core,2304,32,294912,1,32,1,warm,G minus F,11.631999999999607,-3.1900000000000546,16.44900000000098,unresolved,7.253909090909226,0.0830078125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,53,core,2304,32,294912,1,32,1,warm,F minus D,-8.786000000000058,-15.434000000000651,-2.014000000001033,F,-7.988636363636363,0.1552734375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,53,core,2304,32,294912,1,32,1,warm,E minus D,-14.097000000001117,-19.4650000000006,-8.955999999999221,E,-13.429363636363673,0.001953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,54,core,2304,32,294912,1,64,1,warm,E minus C,-1117.0960000000005,-1150.3129999999992,-1095.6820000000007,E,-1125.3650909090904,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,54,core,2304,32,294912,1,64,1,warm,D minus C,-1117.344000000001,-1134.1929999999966,-1094.2189999999982,D,-1120.369636363636,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,54,core,2304,32,294912,1,64,1,warm,G minus F,9.711999999999534,-15.680999999998676,15.286000000000058,unresolved,-1.2290909090911142,0.8837890625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,54,core,2304,32,294912,1,64,1,warm,F minus D,-11.140999999999622,-31.69500000000062,3.3820000000005166,unresolved,-14.453909090908962,0.0390625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,54,core,2304,32,294912,1,64,1,warm,E minus D,-9.922999999996136,-33.50500000000102,17.857999999998356,unresolved,-4.995454545454612,0.5927734375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,55,core,2304,32,294912,1,128,1,warm,E minus C,-2218.118999999999,-2238.616999999991,-2189.3660000000054,E,-2217.93309090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,55,core,2304,32,294912,1,128,1,warm,D minus C,-2181.8299999999927,-2225.4869999999974,-2122.3499999999876,D,-2175.6551818181792,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,55,core,2304,32,294912,1,128,1,warm,G minus F,4.4650000000001455,-36.08100000000013,21.823999999993248,unresolved,0.4099090909087615,0.978515625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,55,core,2304,32,294912,1,128,1,warm,F minus D,-15.806000000002314,-60.835999999992055,25.207999999991443,unresolved,-22.550454545454077,0.1376953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,55,core,2304,32,294912,1,128,1,warm,E minus D,-46.23899999999776,-80.72900000000118,-7.6120000000028085,E,-42.277909090910974,0.0166015625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,56,core,2304,32,294912,3,1,1,warm,E minus C,-24.114999999999952,-29.521999999999935,-14.065999999999974,E,-23.1611818181818,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,56,core,2304,32,294912,3,1,1,warm,D minus C,-53.420999999999935,-57.037999999999954,-49.801999999999964,D,-52.73836363636362,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,56,core,2304,32,294912,3,1,1,warm,G minus F,44.88599999999997,41.72000000000003,56.646999999999935,F,69.44036363636366,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,56,core,2304,32,294912,3,1,1,warm,F minus D,-11.275999999999954,-14.448000000000093,-8.656999999999982,F,-12.58818181818183,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,56,core,2304,32,294912,3,1,1,warm,E minus D,30.54800000000006,24.446000000000026,34.26800000000003,D,29.57718181818183,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,57,core,2304,32,294912,3,2,1,warm,E minus C,-40.51100000000008,-49.180000000000064,-29.19200000000012,E,-39.72845454545459,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,57,core,2304,32,294912,3,2,1,warm,D minus C,-106.12800000000004,-108.74700000000007,-103.90300000000002,D,-105.07390909090914,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,57,core,2304,32,294912,3,2,1,warm,G minus F,42.577999999999975,36.221000000000004,48.14599999999996,F,42.16336363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,57,core,2304,32,294912,3,2,1,warm,F minus D,-6.736999999999966,-11.967999999999961,-3.9360000000000355,F,-7.582454545454528,0.00390625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,57,core,2304,32,294912,3,2,1,warm,E minus D,63.39199999999994,57.219999999999914,76.93599999999992,D,65.34545454545454,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,58,core,2304,32,294912,3,4,1,warm,E minus C,-69.3009999999997,-77.09799999999996,-50.74000000000001,E,-66.47809090909094,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,58,core,2304,32,294912,3,4,1,warm,D minus C,-214.40599999999995,-223.69700000000012,-207.76800000000014,D,-214.07645454545462,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,58,core,2304,32,294912,3,4,1,warm,G minus F,46.73700000000008,41.22099999999989,57.65600000000006,F,47.81145454545455,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,58,core,2304,32,294912,3,4,1,warm,F minus D,-7.83400000000006,-17.317000000000007,-2.6669999999998026,F,-8.993363636363586,0.005859375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,58,core,2304,32,294912,3,4,1,warm,E minus D,149.2370000000002,140.01199999999994,159.13100000000009,D,147.59836363636367,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,59,core,2304,32,294912,3,8,1,warm,E minus C,-128.31999999999994,-145.88400000000001,-121.95700000000079,E,-132.12518181818197,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,59,core,2304,32,294912,3,8,1,warm,D minus C,-414.7179999999996,-424.5850000000005,-412.26999999999975,D,-417.4700909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,59,core,2304,32,294912,3,8,1,warm,G minus F,44.527000000000044,40.028000000000475,54.08500000000049,F,48.02099999999994,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,59,core,2304,32,294912,3,8,1,warm,F minus D,-18.535000000000082,-24.371000000000095,-12.529000000000451,F,-18.729272727272782,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,59,core,2304,32,294912,3,8,1,warm,E minus D,277.25899999999933,268.35199999999986,308.62399999999957,D,285.34490909090897,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,60,core,2304,32,294912,3,16,1,warm,E minus C,-250.8290000000011,-255.73499999999876,-228.15499999999884,E,-244.1923636363638,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,60,core,2304,32,294912,3,16,1,warm,D minus C,-849.7629999999999,-864.0889999999999,-835.5370000000016,D,-847.4411818181824,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,60,core,2304,32,294912,3,16,1,warm,G minus F,33.04500000000007,19.18600000000015,64.70199999999977,F,12.734090909091389,0.8251953125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,60,core,2304,32,294912,3,16,1,warm,F minus D,-4.228000000000975,-19.53099999999904,7.039999999999509,unresolved,18.78918181818211,0.9326171875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,60,core,2304,32,294912,3,16,1,warm,E minus D,607.7820000000006,580.3520000000012,619.4750000000008,D,603.2488181818188,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,61,core,2304,32,294912,3,32,1,warm,E minus C,-503.80100000000584,-523.3289999999952,-468.25000000000455,E,-501.3887272727272,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,61,core,2304,32,294912,3,32,1,warm,D minus C,-1666.5909999999976,-1717.4790000000012,-1649.425000000003,D,-1679.3028181818177,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,61,core,2304,32,294912,3,32,1,warm,G minus F,23.878000000006068,1.2270000000016807,57.04799999999614,F,30.952000000000886,0.0166015625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,61,core,2304,32,294912,3,32,1,warm,F minus D,11.639000000001033,-48.154999999998836,22.120999999997366,unresolved,-3.990363636364071,0.7197265625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,61,core,2304,32,294912,3,32,1,warm,E minus D,1169.6029999999973,1135.0760000000018,1236.9860000000008,D,1177.9140909090904,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,62,core,2304,32,294912,3,64,1,warm,E minus C,-1014.4250000000011,-1038.5829999999914,-956.5719999999874,E,-1010.0742727272741,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,62,core,2304,32,294912,3,64,1,warm,D minus C,-3300.0809999999947,-3357.7839999999887,-3272.9810000000107,D,-3304.4083636363634,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,62,core,2304,32,294912,3,64,1,warm,G minus F,-6.178999999998268,-57.55300000000898,73.80499999999847,unresolved,-15.064545454546863,0.65234375,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,62,core,2304,32,294912,3,64,1,warm,F minus D,-6.548000000013417,-78.13500000000568,43.96599999999489,unresolved,-2.188545454548148,0.92578125,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,62,core,2304,32,294912,3,64,1,warm,E minus D,2321.6530000000057,2212.0449999999855,2343.5090000000073,D,2294.3340909090894,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,63,core,2304,32,294912,3,128,1,warm,E minus C,-1926.9080000000067,-2066.3379999999706,-1811.5210000000188,E,-1915.4284545454525,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,63,core,2304,32,294912,3,128,1,warm,D minus C,-6622.180999999957,-6654.167000000009,-6496.481000000007,D,-6581.757999999993,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,63,core,2304,32,294912,3,128,1,warm,G minus F,-81.79800000000614,-120.23199999998542,45.57499999999709,unresolved,190.47809090909007,0.978515625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,63,core,2304,32,294912,3,128,1,warm,F minus D,117.53300000000672,-4.816999999973632,127.02500000001237,unresolved,76.0467272727239,0.013671875,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,1.0
cuda,63,core,2304,32,294912,3,128,1,warm,E minus D,4684.959999999988,4598.252000000008,4723.253000000019,D,4666.329545454541,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cuda,64,rank,576,8,18432,3,8,1,warm,E minus C,-135.05800000000045,-152.87000000000035,-113.37400000000025,E,-133.31918181818187,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
