device,cells,rank,consumers,arm,mode,block,domain_id,domain_name,gross_mJ,seconds,operations
cpu,2304,32,3,E,read,4,intel-rapl:0:0,dram,11769.28,1.0006943736225367,9000
cpu,2304,32,3,E,read,4,intel-rapl:1:0,dram,7591.447,1.0006943736225367,9000
cpu,2304,32,3,E,idle,4,intel-rapl:0,package-1,50314.385,1.0010533230379224,0
cpu,2304,32,3,E,idle,4,intel-rapl:1,package-0,48247.13,1.0010533230379224,0
cpu,2304,32,3,E,idle,4,intel-rapl:0:0,dram,6717.343,1.0010533230379224,0
cpu,2304,32,3,E,idle,4,intel-rapl:1:0,dram,9232.433,1.0010533230379224,0
cpu,2304,32,3,E,write,4,intel-rapl:0,package-1,101059.19,1.0009318692609668,7950
cpu,2304,32,3,E,write,4,intel-rapl:1,package-0,98762.992,1.0009318692609668,7950
cpu,2304,32,3,E,write,4,intel-rapl:0:0,dram,11765.057,1.0009318692609668,7950
cpu,2304,32,3,E,write,4,intel-rapl:1:0,dram,7597.276,1.0009318692609668,7950
cpu,2304,32,3,D,write,4,intel-rapl:0,package-1,105359.166,1.000741209834814,9540
cpu,2304,32,3,D,write,4,intel-rapl:1,package-0,102681.683,1.000741209834814,9540
cpu,2304,32,3,D,write,4,intel-rapl:0:0,dram,11767.582,1.000741209834814,9540
cpu,2304,32,3,D,write,4,intel-rapl:1:0,dram,7580.431,1.000741209834814,9540
cpu,2304,32,3,D,idle,4,intel-rapl:0,package-1,47244.264,1.001058142632246,0
cpu,2304,32,3,D,idle,4,intel-rapl:1,package-0,44792.487,1.001058142632246,0
cpu,2304,32,3,D,idle,4,intel-rapl:0:0,dram,6637.446,1.001058142632246,0
cpu,2304,32,3,D,idle,4,intel-rapl:1:0,dram,9722.844,1.001058142632246,0
cpu,2304,32,3,D,read,4,intel-rapl:0,package-1,100751.512,1.0010224608704448,3600
cpu,2304,32,3,D,read,4,intel-rapl:1,package-0,98043.634,1.0010224608704448,3600
cpu,2304,32,3,D,read,4,intel-rapl:0:0,dram,11754.975,1.0010224608704448,3600
cpu,2304,32,3,D,read,4,intel-rapl:1:0,dram,7603.703,1.0010224608704448,3600
cpu,2304,32,3,A,write,4,intel-rapl:0,package-1,106974.641,1.0023023430258036,4270
cpu,2304,32,3,A,write,4,intel-rapl:1,package-0,102818.768,1.0023023430258036,4270
cpu,2304,32,3,A,write,4,intel-rapl:0:0,dram,11782.897,1.0023023430258036,4270
cpu,2304,32,3,A,write,4,intel-rapl:1:0,dram,7591.126,1.0023023430258036,4270
cpu,2304,32,3,A,read,4,intel-rapl:0,package-1,109572.046,1.0012869276106358,18120
cpu,2304,32,3,A,read,4,intel-rapl:1,package-0,102328.351,1.0012869276106358,18120
cpu,2304,32,3,A,read,4,intel-rapl:0:0,dram,11782.361,1.0012869276106358,18120
cpu,2304,32,3,A,read,4,intel-rapl:1:0,dram,7579.452,1.0012869276106358,18120
cpu,2304,32,3,A,idle,4,intel-rapl:0,package-1,46833.682,1.0010544480755925,0
cpu,2304,32,3,A,idle,4,intel-rapl:1,package-0,44249.704,1.0010544480755925,0
cpu,2304,32,3,A,idle,4,intel-rapl:0:0,dram,6292.814,1.0010544480755925,0
cpu,2304,32,3,A,idle,4,intel-rapl:1:0,dram,8824.0,1.0010544480755925,0
cpu,2304,32,3,B,write,4,intel-rapl:0,package-1,102791.424,1.0000369725748897,96420
cpu,2304,32,3,B,write,4,intel-rapl:1,package-0,88704.363,1.0000369725748897,96420
cpu,2304,32,3,B,write,4,intel-rapl:0:0,dram,11750.981,1.0000369725748897,96420
cpu,2304,32,3,B,write,4,intel-rapl:1:0,dram,7581.533,1.0000369725748897,96420
cpu,2304,32,3,B,idle,4,intel-rapl:0,package-1,47003.054,1.0010561607778072,0
cpu,2304,32,3,B,idle,4,intel-rapl:1,package-0,44310.86,1.0010561607778072,0
cpu,2304,32,3,B,idle,4,intel-rapl:0:0,dram,6260.21,1.0010561607778072,0
cpu,2304,32,3,B,idle,4,intel-rapl:1:0,dram,8128.278,1.0010561607778072,0
cpu,2304,32,3,B,read,4,intel-rapl:0,package-1,104680.152,1.0008260235190392,18420
cpu,2304,32,3,B,read,4,intel-rapl:1,package-0,88735.613,1.0008260235190392,18420
cpu,2304,32,3,B,read,4,intel-rapl:0:0,dram,11748.977,1.0008260235190392,18420
cpu,2304,32,3,B,read,4,intel-rapl:1:0,dram,7590.146,1.0008260235190392,18420
cpu,2304,32,3,F,write,4,intel-rapl:0,package-1,105145.238,1.0005651907995343,7960
cpu,2304,32,3,F,write,4,intel-rapl:1,package-0,91645.701,1.0005651907995343,7960
cpu,2304,32,3,F,write,4,intel-rapl:0:0,dram,11767.98,1.0005651907995343,7960
cpu,2304,32,3,F,write,4,intel-rapl:1:0,dram,7587.224,1.0005651907995343,7960
cpu,2304,32,3,F,idle,4,intel-rapl:0,package-1,49344.6,1.0010609682649374,0
cpu,2304,32,3,F,idle,4,intel-rapl:1,package-0,46832.216,1.0010609682649374,0
cpu,2304,32,3,F,idle,4,intel-rapl:0:0,dram,7361.564,1.0010609682649374,0
cpu,2304,32,3,F,idle,4,intel-rapl:1:0,dram,8860.138,1.0010609682649374,0
cpu,2304,32,3,F,read,4,intel-rapl:0,package-1,103931.985,1.0028340416029096,8790
cpu,2304,32,3,F,read,4,intel-rapl:1,package-0,89005.205,1.0028340416029096,8790
cpu,2304,32,3,F,read,4,intel-rapl:0:0,dram,11782.255,1.0028340416029096,8790
cpu,2304,32,3,F,read,4,intel-rapl:1:0,dram,7595.119,1.0028340416029096,8790
