device,case_id,family,cells,rank,consumers,reuse,working_records,cache,arm,payload_bytes_per_record,stored_payload_bytes,serialized_metadata_bytes,resident_metadata_bytes,record_headers_bytes,read_write_ratio,implementation_sha256,median_total_us,ci_low,ci_high,median_write_us,read_p50_us,read_p95_us,read_p99_us,energy_gross_mJ_per_amortized_read,max_peak_gpu_bytes,blocks
cpu,14,core,36,32,3,64,1,warm,F,4608,4608,0,0,16,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3549.327,3531.765000000001,3556.7560000000017,27.108,20.534,21.0563,23.09625,,,11
cpu,14,core,36,32,3,64,1,warm,G,4608,13824,0,0,48,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2526.191999999998,2518.134,2535.1190000000024,61.889,12.712499999999999,13.0345,15.531410000000006,,,11
cpu,15,core,36,32,3,128,1,warm,A,4608,13824,0,0,48,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,5004.427,4988.995000000002,5046.202000000003,45.176,12.8415,13.2394,15.157220000000002,,,11
cpu,15,core,36,32,3,128,1,warm,B,4608,4608,0,0,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,4962.351999999996,4917.891999999999,4989.525000000003,4.925,12.799,13.1671,14.838520000000006,,,11
cpu,15,core,36,32,3,128,1,warm,C,4608,4608,36,864,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7981.939000000002,7974.134000000003,8002.722999999999,35.625,20.583,21.22655,23.5305,,,11
cpu,15,core,36,32,3,128,1,warm,D,4608,4608,36,864,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,13671.201999999997,13571.814,13759.978999999998,39.012,35.199,36.442299999999996,39.61644000000003,,,11
cpu,15,core,36,32,3,128,1,warm,E,4608,4608,0,0,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7005.855000000005,6987.445999999999,7070.835999999998,28.446,20.387500000000003,20.868,23.05956,,,11
cpu,15,core,36,32,3,128,1,warm,F,4608,4608,0,0,16,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,7001.8189999999995,6982.848,7021.820000000001,27.675,20.375,20.8835,22.882460000000002,,,11
cpu,15,core,36,32,3,128,1,warm,G,4608,13824,0,0,48,384.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,4949.441000000008,4937.495000000003,4964.554999999995,61.563,12.646,12.863850000000001,15.186620000000007,,,11
cpu,16,core,144,32,1,1,1,warm,A,18432,18432,0,0,16,1.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,40.407,39.849999999999994,40.869,21.562,18.485,18.485,18.485,,,11
cpu,16,core,144,32,1,1,1,warm,B,18432,18432,0,0,16,1.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,21.961,21.75,22.612,4.827,17.195,17.195,17.195,,,11
cpu,16,core,144,32,1,1,1,warm,C,18432,18432,144,1152,16,1.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,56.949,55.673,57.576,26.912,30.036,30.036,30.036,,,11
cpu,16,core,144,32,1,1,1,warm,D,18432,18432,144,1152,16,1.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,80.803,79.453,85.584,29.412,51.326,51.326,51.326,,,11
cpu,16,core,144,32,1,1,1,warm,E,18432,18432,0,0,16,1.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,49.120000000000005,48.343,51.373,31.012,18.595,18.595,18.595,,,11
cpu,16,core,144,32,1,1,1,warm,F,18432,18432,0,0,16,1.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,49.138,48.168,49.943,30.484,18.596,18.596,18.596,,,11
cpu,16,core,144,32,1,1,1,warm,G,18432,18432,0,0,16,1.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,55.994,55.55,57.487,37.348,18.858,18.858,18.858,,,11
cpu,17,core,144,32,1,2,1,warm,A,18432,18432,0,0,16,2.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,55.724000000000004,54.857,57.082,21.258,17.1675,18.99315,19.155430000000003,,,11
cpu,17,core,144,32,1,2,1,warm,B,18432,18432,0,0,16,2.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,37.150999999999996,36.985,37.57,4.889,16.1435,16.8737,16.94354,,,11
cpu,17,core,144,32,1,2,1,warm,C,18432,18432,144,1152,16,2.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,84.097,82.80199999999999,86.09599999999999,26.699,28.817,29.717,29.797,,,11
cpu,17,core,144,32,1,2,1,warm,D,18432,18432,144,1152,16,2.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,124.04599999999999,122.38,124.639,29.685,47.153999999999996,49.4963,49.753659999999996,,,11
cpu,17,core,144,32,1,2,1,warm,E,18432,18432,0,0,16,2.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,65.055,64.862,67.16,30.898,17.034,18.5989,18.73178,,,11
cpu,17,core,144,32,1,2,1,warm,F,18432,18432,0,0,16,2.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,65.86,65.531,66.723,31.362,17.229,18.61615,18.71123,,,11
cpu,17,core,144,32,1,2,1,warm,G,18432,18432,0,0,16,2.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,71.15700000000001,70.78399999999999,72.04599999999999,36.951,17.044,18.442249999999998,18.564449999999997,,,11
cpu,18,core,144,32,1,4,1,warm,A,18432,18432,0,0,16,4.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,85.43900000000001,85.036,88.362,22.086,15.1495,17.80025,18.14005,,,11
cpu,18,core,144,32,1,4,1,warm,B,18432,18432,0,0,16,4.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,67.15100000000001,66.524,76.54899999999999,4.837,15.2325,16.84555,17.07151,,,11
cpu,18,core,144,32,1,4,1,warm,C,18432,18432,144,1152,16,4.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,138.437,137.041,140.008,27.21,27.2745,29.5849,29.84106,,,11
cpu,18,core,144,32,1,4,1,warm,D,18432,18432,144,1152,16,4.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,208.63199999999998,207.67,214.962,29.725,43.5305,49.56105,50.25381,,,11
cpu,18,core,144,32,1,4,1,warm,E,18432,18432,0,0,16,4.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,96.32400000000001,95.75900000000001,101.298,31.386,15.3635,18.7108,19.131759999999996,,,11
cpu,18,core,144,32,1,4,1,warm,F,18432,18432,0,0,16,4.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,95.335,94.861,96.321,30.958,15.413,18.644049999999996,19.04909,,,11
cpu,18,core,144,32,1,4,1,warm,G,18432,18432,0,0,16,4.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,102.435,101.654,104.162,38.103,15.365,18.560599999999997,18.928810000000002,,,11
cpu,19,core,144,32,1,8,1,warm,A,18432,18432,0,0,16,8.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,144.569,141.697,156.622,21.799,14.584,17.784799999999997,18.77376,,,11
cpu,19,core,144,32,1,8,1,warm,B,18432,18432,0,0,16,8.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,124.26,123.77500000000002,124.52,4.889,14.5815,16.370399999999997,16.77683,,,11
cpu,19,core,144,32,1,8,1,warm,C,18432,18432,144,1152,16,8.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,243.365,241.94599999999997,253.679,27.551,26.286,29.734499999999997,30.5773,,,11
cpu,19,core,144,32,1,8,1,warm,D,18432,18432,144,1152,16,8.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,372.361,370.12100000000004,384.08400000000006,29.557,41.599,48.8009,50.805339999999994,,,11
cpu,19,core,144,32,1,8,1,warm,E,18432,18432,0,0,16,8.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,152.979,150.998,154.57999999999998,31.062,14.633,17.601149999999997,18.477829999999997,,,11
cpu,19,core,144,32,1,8,1,warm,F,18432,18432,0,0,16,8.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,152.643,152.06300000000002,154.71099999999998,31.321,14.576,17.457349999999998,18.29147,,,11
cpu,19,core,144,32,1,8,1,warm,G,18432,18432,0,0,16,8.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,159.242,158.85,168.596,37.808,14.598500000000001,17.698249999999998,18.573349999999998,,,11
cpu,20,core,144,32,1,16,1,warm,A,18432,18432,0,0,16,16.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,264.87899999999996,258.937,268.969,22.064,14.3315,19.6465,22.723249999999997,,,11
cpu,20,core,144,32,1,16,1,warm,B,18432,18432,0,0,16,16.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,239.91000000000003,238.601,242.627,4.985,14.4995,15.78525,16.6746,,,11
cpu,20,core,144,32,1,16,1,warm,C,18432,18432,144,1152,16,16.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,451.12700000000007,444.80800000000005,457.877,26.836,25.8825,28.26475,29.49945,,,11
cpu,20,core,144,32,1,16,1,warm,D,18432,18432,144,1152,16,16.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,703.2089999999998,696.766,709.0750000000002,29.045,40.705,50.322250000000004,51.741949999999996,,,11
cpu,20,core,144,32,1,16,1,warm,E,18432,18432,0,0,16,16.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,270.416,266.92299999999994,274.912,31.343,14.402000000000001,16.589,18.625,,,11
cpu,20,core,144,32,1,16,1,warm,F,18432,18432,0,0,16,16.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,270.02,268.962,274.921,32.193,14.4925,16.37325,18.488249999999997,,,11
cpu,20,core,144,32,1,16,1,warm,G,18432,18432,0,0,16,16.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,273.505,271.193,277.364,37.736,14.3475,16.39625,18.53765,,,11
cpu,21,core,144,32,1,32,1,warm,A,18432,18432,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,492.60200000000003,486.17799999999994,498.07400000000007,22.341,14.2935,15.407599999999999,17.898980000000005,,,11
cpu,21,core,144,32,1,32,1,warm,B,18432,18432,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,473.989,469.9819999999999,485.693,4.897,14.504999999999999,15.2943,17.140370000000004,,,11
cpu,21,core,144,32,1,32,1,warm,C,18432,18432,144,1152,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,868.568,864.8290000000001,874.2169999999999,27.054,25.84,28.688249999999996,32.501180000000005,,,11
cpu,21,core,144,32,1,32,1,warm,D,18432,18432,144,1152,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1362.2759999999998,1354.311,1363.375,30.335,40.576,47.24994999999999,50.90104,,,11
cpu,21,core,144,32,1,32,1,warm,E,18432,18432,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,508.587,503.674,510.03300000000013,31.424,14.399000000000001,16.973049999999997,21.403320000000004,,,11
cpu,21,core,144,32,1,32,1,warm,F,18432,18432,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,503.302,500.48299999999995,511.0469999999999,31.841,14.487,15.72895,18.720980000000004,,,11
cpu,21,core,144,32,1,32,1,warm,G,18432,18432,0,0,16,32.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,507.74099999999993,501.24200000000013,517.126,38.446,14.340499999999999,15.548149999999998,18.854720000000004,,,11
cpu,22,core,144,32,1,64,1,warm,A,18432,18432,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,953.7629999999999,942.7090000000003,958.15,22.896,14.251999999999999,14.94225,20.52271999999999,,,11
cpu,22,core,144,32,1,64,1,warm,B,18432,18432,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,937.5490000000001,932.5139999999999,947.105,5.059,14.4635,14.8844,18.39347999999999,,,11
cpu,22,core,144,32,1,64,1,warm,C,18432,18432,144,1152,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1690.515,1680.93,1697.2540000000001,28.299,25.721,27.336299999999998,31.28817999999999,,,11
cpu,22,core,144,32,1,64,1,warm,D,18432,18432,144,1152,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2642.080999999999,2633.405,2651.061,30.056,40.245000000000005,44.0121,49.84132999999999,,,11
cpu,22,core,144,32,1,64,1,warm,E,18432,18432,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,963.568,957.8959999999996,970.2869999999998,31.754,14.3465,15.005149999999999,19.916369999999993,,,11
cpu,22,core,144,32,1,64,1,warm,F,18432,18432,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,958.4109999999996,956.4030000000001,965.5400000000001,32.614,14.276,14.952649999999998,19.67465999999999,,,11
cpu,22,core,144,32,1,64,1,warm,G,18432,18432,0,0,16,64.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,971.313,964.8980000000001,973.065,39.971,14.3,14.8712,20.233909999999987,,,11
cpu,23,core,144,32,1,128,1,warm,A,18432,18432,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1858.6040000000007,1845.3440000000005,1873.0699999999995,22.887,14.189,14.65605,18.62432000000001,,,11
cpu,23,core,144,32,1,128,1,warm,B,18432,18432,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1852.8549999999996,1837.4150000000006,1863.3869999999997,5.153,14.2705,14.671899999999999,17.00411,,,11
cpu,23,core,144,32,1,128,1,warm,C,18432,18432,144,1152,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3319.994999999999,3292.0779999999995,3343.647999999999,29.556,25.445500000000003,26.491849999999996,30.41414,,,11
cpu,23,core,144,32,1,128,1,warm,D,18432,18432,144,1152,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,5218.384999999997,5208.397000000001,5238.487000000002,31.25,40.116,42.845749999999995,48.22143000000001,,,11
cpu,23,core,144,32,1,128,1,warm,E,18432,18432,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1881.0869999999995,1875.088,1898.0249999999999,32.669,14.299,14.6473,18.70606,,,11
cpu,23,core,144,32,1,128,1,warm,F,18432,18432,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1882.588,1877.647,1891.4339999999993,33.522,14.332,14.660499999999999,18.802970000000006,,,11
cpu,23,core,144,32,1,128,1,warm,G,18432,18432,0,0,16,128.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1879.1920000000005,1870.091,1891.6019999999999,39.29,14.217,14.633199999999999,18.47771000000001,,,11
cpu,24,core,144,32,3,1,1,warm,A,18432,55296,0,0,48,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,106.293,105.25699999999999,124.656,56.753,15.448,18.877100000000002,19.209020000000002,,,11
cpu,24,core,144,32,3,1,1,warm,B,18432,18432,0,0,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,52.006,51.093,55.608,5.09,15.571,16.2717,16.32714,,,11
cpu,24,core,144,32,3,1,1,warm,C,18432,18432,144,3456,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,122.779,121.38399999999999,130.55599999999998,39.07,27.21,29.183,29.358999999999998,,,11
cpu,24,core,144,32,3,1,1,warm,D,18432,18432,144,3456,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,175.19,174.465,177.17199999999997,41.649,43.749,47.0079,47.297579999999996,,,11
cpu,24,core,144,32,3,1,1,warm,E,18432,18432,0,0,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,104.496,103.32300000000001,107.28699999999999,32.224,26.631,27.7136,27.79632,,,11
cpu,24,core,144,32,3,1,1,warm,F,18432,18432,0,0,16,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,105.684,104.162,112.959,32.223,26.636,27.8732,27.94424,,,11
cpu,24,core,144,32,3,1,1,warm,G,18432,55296,0,0,48,3.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,127.372,124.576,130.446,74.495,15.625,19.9369,20.32018,,,11
cpu,25,core,144,32,3,2,1,warm,A,18432,55296,0,0,48,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,150.496,149.23399999999998,160.887,56.535,14.862,18.098,18.83725,,,11
cpu,25,core,144,32,3,2,1,warm,B,18432,18432,0,0,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,95.91,95.50699999999999,96.874,4.911,14.9495,16.377,16.6146,,,11
cpu,25,core,144,32,3,2,1,warm,C,18432,18432,144,3456,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,200.59000000000003,198.834,203.27799999999996,38.9,26.373,28.59675,28.81775,,,11
cpu,25,core,144,32,3,2,1,warm,D,18432,18432,144,3456,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,300.971,298.60499999999996,310.873,42.724,42.069,46.59625,47.4542,,,11
cpu,25,core,144,32,3,2,1,warm,E,18432,18432,0,0,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,174.40800000000002,172.678,183.06799999999998,32.932,26.1685,27.77225,28.096,,,11
cpu,25,core,144,32,3,2,1,warm,F,18432,18432,0,0,16,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,173.066,171.23299999999998,174.458,32.246,26.097,27.72175,28.07235,,,11
cpu,25,core,144,32,3,2,1,warm,G,18432,55296,0,0,48,6.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,169.889,168.588,171.493,75.458,14.842500000000001,19.26925,20.24105,,,11
cpu,26,core,144,32,3,4,1,warm,A,18432,55296,0,0,48,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,239.04299999999998,238.0,248.69400000000002,56.906,14.7025,17.2294,19.001890000000003,,,11
cpu,26,core,144,32,3,4,1,warm,B,18432,18432,0,0,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,182.99099999999999,182.54800000000006,184.47500000000002,5.028,14.665,15.88145,16.55949,,,11
cpu,26,core,144,32,3,4,1,warm,C,18432,18432,144,3456,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,360.628,357.48699999999997,366.619,39.206,26.334,28.58065,29.91871,,,11
cpu,26,core,144,32,3,4,1,warm,D,18432,18432,144,3456,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,557.832,549.602,559.9620000000001,43.01,41.465500000000006,49.750099999999996,50.76865,,,11
cpu,26,core,144,32,3,4,1,warm,E,18432,18432,0,0,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,306.92800000000005,305.586,313.286,31.512,25.875,27.67215,28.50243,,,11
cpu,26,core,144,32,3,4,1,warm,F,18432,18432,0,0,16,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,307.91700000000003,305.74000000000007,312.959,33.456,25.845,27.39625,28.384050000000002,,,11
cpu,26,core,144,32,3,4,1,warm,G,18432,55296,0,0,48,12.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,258.461,256.674,268.083,75.923,14.573,17.848249999999997,20.014940000000003,,,11
cpu,27,core,144,32,3,8,1,warm,A,18432,55296,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,412.153,411.0460000000001,419.387,56.347,14.525500000000001,15.6983,18.50023,,,11
cpu,27,core,144,32,3,8,1,warm,B,18432,18432,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,360.63399999999996,355.999,364.897,5.046,14.496,15.52015,16.89733,,,11
cpu,27,core,144,32,3,8,1,warm,C,18432,18432,144,3456,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,675.8069999999999,671.012,679.369,40.222,25.9595,27.519199999999998,29.85203,,,11
cpu,27,core,144,32,3,8,1,warm,D,18432,18432,144,3456,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1041.0149999999999,1036.1119999999999,1043.031,43.791,40.5265,46.543899999999994,49.3472,,,11
cpu,27,core,144,32,3,8,1,warm,E,18432,18432,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,575.152,570.121,579.0269999999999,32.598,25.6705,26.68055,28.04392,,,11
cpu,27,core,144,32,3,8,1,warm,F,18432,18432,0,0,16,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,573.052,569.117,578.858,32.514,25.627000000000002,26.70955,27.752999999999997,,,11
cpu,27,core,144,32,3,8,1,warm,G,18432,55296,0,0,48,24.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,431.4600000000001,428.02199999999993,436.875,75.087,14.406,15.450899999999999,19.63441,,,11
cpu,28,core,144,32,3,16,1,warm,A,18432,55296,0,0,48,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,768.6709999999999,764.2559999999997,770.715,56.928,14.534500000000001,15.10195,20.923230000000004,,,11
cpu,28,core,144,32,3,16,1,warm,B,18432,18432,0,0,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,706.0669999999999,699.33,713.188,5.184,14.372499999999999,15.269449999999999,19.219450000000005,,,11
cpu,28,core,144,32,3,16,1,warm,C,18432,18432,144,3456,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1294.8450000000003,1290.078,1302.54,40.355,25.853,27.30135,30.906200000000005,,,11
cpu,28,core,144,32,3,16,1,warm,D,18432,18432,144,3456,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2021.1589999999997,2012.498,2034.4569999999999,43.132,40.524,44.8978,49.288380000000004,,,11
cpu,28,core,144,32,3,16,1,warm,E,18432,18432,0,0,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1108.19,1102.328,1112.205,32.263,25.508499999999998,26.3978,32.34315,,,11
cpu,28,core,144,32,3,16,1,warm,F,18432,18432,0,0,16,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1105.882,1100.922,1111.824,33.124,25.4875,26.3816,30.474760000000003,,,11
cpu,28,core,144,32,3,16,1,warm,G,18432,55296,0,0,48,48.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,778.979,773.9100000000001,784.476,76.666,14.245999999999999,15.1915,21.577530000000003,,,11
cpu,29,core,144,32,3,32,1,warm,A,18432,55296,0,0,48,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1449.6599999999999,1444.5810000000004,1455.2019999999995,56.293,14.338999999999999,14.83025,19.087349999999994,,,11
cpu,29,core,144,32,3,32,1,warm,B,18432,18432,0,0,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1385.6850000000002,1373.858,1391.9059999999997,5.022,14.237,14.7055,17.170299999999987,,,11
cpu,29,core,144,32,3,32,1,warm,C,18432,18432,144,3456,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2513.9610000000002,2500.54,2525.1859999999997,40.295,25.5635,26.67825,30.242549999999998,,,11
cpu,29,core,144,32,3,32,1,warm,D,18432,18432,144,3456,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,3930.4360000000015,3922.0269999999996,3949.0890000000004,43.22,40.093,43.10525,46.96799999999998,,,11
cpu,29,core,144,32,3,32,1,warm,E,18432,18432,0,0,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2156.0270000000005,2145.0469999999996,2160.7039999999997,34.298,25.3295,26.05275,28.704149999999988,,,11
cpu,29,core,144,32,3,32,1,warm,F,18432,18432,0,0,16,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2137.9150000000004,2130.926,2155.792000000001,33.357,25.1985,25.950499999999998,28.36319999999998,,,11
cpu,29,core,144,32,3,32,1,warm,G,18432,55296,0,0,48,96.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,1464.7780000000002,1457.2329999999997,1472.145,76.613,14.244,14.727500000000001,20.256049999999984,,,11
cpu,30,core,144,32,3,64,1,warm,A,18432,55296,0,0,48,192.0,f6df578e0ec77131fad1ca4cd66f5bdfd621326ec0ae813c7be659c1caaf4237,2848.3419999999987,2837.989,2853.348,56.886,14.442,14.771049999999999,17.399030000000003,,,11
