suite,task_id,task,initial_state_index,arm,success,steps,decisions,acquisitions,wall_seconds,inference_median_seconds,inference_p95_seconds,inference_total_seconds,gpu_board_gross_inference_total_mJ,gpu_board_gross_episode_mJ,peak_gpu_allocated_bytes
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,10,ttl_reindex,0,220,14,7,89.60381659399718,1.701693492475897,1.8198977489490062,24.195000543259084,7032343.0,20140712.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,10,stale,0,220,14,1,81.81162043474615,1.7365193516016006,1.7865303442347795,24.275712213478982,7073297.0,18760388.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,10,ttl,0,220,14,7,90.399403992109,1.708920958917588,1.7888685217127205,24.154541398398578,7095285.0,20355298.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,11,ttl,0,220,14,7,90.31051374413073,1.7115330235101283,1.779897076403722,24.120777464471757,7051746.0,20199199.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,11,stale,0,220,14,1,83.08129351120442,1.7222126042470336,1.7948396944906562,24.2107238098979,7054008.0,18794213.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,11,ttl_reindex,0,220,14,7,90.53857217915356,1.7339783255010843,1.8296232282649725,24.42404366005212,7077144.0,20199057.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,12,stale,0,220,14,1,83.51770919095725,1.7158413203433156,1.7503751653246582,24.003680620342493,7071063.0,18978309.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,12,ttl_reindex,0,220,14,7,85.58811427559704,1.7584161390550435,1.829482943098992,24.54156424012035,7183714.0,19357699.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,12,ttl,0,220,14,7,85.77451783977449,1.7350062024779618,1.8067559755407274,24.227013355121017,7087420.0,19323703.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,13,ttl,0,220,14,7,86.83431988582015,1.7458260958082974,1.8180054301396011,24.408659040927887,7024264.0,19684376.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,13,ttl_reindex,0,220,14,7,86.83047905378044,1.761682721786201,1.8090573430527002,24.53161320462823,7160892.0,19560785.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,13,stale,0,220,14,1,81.64858867414296,1.713237832300365,1.77900400320068,24.153065993450582,7042850.0,18556470.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,14,stale,0,220,14,1,82.33878959156573,1.7452251804061234,1.8017670827452092,24.383567259646952,7134309.0,18842349.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,14,ttl,0,220,14,7,85.26552005577832,1.7400039238855243,1.7916067112702876,24.352114694193006,7099370.0,19314176.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,14,ttl_reindex,0,220,14,7,85.25447687972337,1.7386066848412156,1.836807119147852,24.419600405730307,7110902.0,19316931.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,15,ttl,0,220,14,7,86.53606014605612,1.7400727975182235,1.8138855021912605,24.3591180536896,7022602.0,19652048.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,15,ttl_reindex,0,220,14,7,86.61431749351323,1.722641948144883,1.8201084638014435,24.28545760642737,7001408.0,19521553.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,15,stale,0,220,14,1,82.62707739789039,1.7218505563214421,1.8282845330424606,24.376414896920323,7068547.0,18735104.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,16,ttl_reindex,0,220,14,7,89.15805933251977,1.7430185903795063,1.8138582493644209,24.39107514359057,7136197.0,20081175.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,16,ttl,0,220,14,7,87.58515039645135,1.7027997998520732,1.7686423955950885,23.596270713955164,6831840.0,19228237.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,16,stale,0,220,14,1,81.3505813954398,1.4835121519863605,1.5404917533043772,20.790564809925854,5952391.0,15130956.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,17,ttl_reindex,0,220,14,7,84.03287022095174,1.4647226184606552,1.5196387979201973,20.614682060666382,5793753.0,15331521.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,17,ttl,0,220,14,7,85.55004502739757,1.4541310430504382,1.4953988057561218,20.312273619696498,5855457.0,15660369.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,17,stale,0,220,14,1,82.05793530121446,1.4648155188187957,1.5279655150603504,20.4872864484787,5859853.0,15207440.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,18,stale,0,220,14,1,80.12990746460855,1.4452653019689023,1.5139165559317918,20.39767198264599,5858501.0,14951781.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,18,ttl,0,220,14,7,86.52425179257989,1.7000687695108354,1.784431971469894,23.31434334628284,6821608.0,18639838.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,18,ttl_reindex,0,220,14,7,86.98351005557925,1.7080565448850393,1.7939130892511457,24.07426497898996,6997143.0,19776917.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,19,ttl_reindex,0,220,14,7,85.97866372019053,1.7604619972407818,1.8288535924628377,24.57175054308027,7115282.0,19480589.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,19,stale,0,220,14,1,83.36936625279486,1.7485518334433436,1.818135040998459,24.449534945189953,7142085.0,18932653.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,19,ttl,0,220,14,7,86.62662171944976,1.725422555115074,1.8002393296454102,24.264197131618857,7042720.0,19628804.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,20,ttl_reindex,0,220,14,7,86.71415108721703,1.7284813481383026,1.7910895652603358,24.291748926974833,7053215.0,19584388.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,20,stale,0,220,14,1,84.50029286183417,1.743691864889115,1.840717432880774,24.54875317402184,7090133.0,19181008.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,20,ttl,0,220,14,7,86.96916901133955,1.7565165176056325,1.8307162959594279,24.66062503028661,7168858.0,19690351.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,21,stale,0,220,14,1,83.0672902725637,1.7497066813521087,1.8141065201722086,24.372147861868143,7054121.0,18920382.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,21,ttl_reindex,0,220,14,7,87.70549234375358,1.712770295329392,1.7372770488727838,23.911519587039948,6995446.0,19734689.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,21,ttl,0,220,14,7,88.13103509321809,1.724460192490369,1.7793246758170427,24.316516242921352,7099413.0,19890393.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,22,stale,0,220,14,1,82.0389954354614,1.7277995245531201,1.7865722549613565,24.272260813973844,7153620.0,18681032.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,22,ttl_reindex,1,112,7,4,46.71081091929227,1.730847790837288,1.8115828033536672,12.174798617139459,3534511.0,10480966.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,22,ttl,1,112,7,4,45.5427352078259,1.7080462025478482,1.7937056805007159,12.06370673328638,3471218.0,10211643.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,23,ttl_reindex,0,220,14,7,86.63093853369355,1.7115531698800623,1.7581312080379576,24.016083896160126,7056558.0,19558133.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,23,ttl,0,220,14,7,86.55967992264777,1.7125000478699803,1.814668505033478,24.25119916908443,7015090.0,19487552.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,23,stale,0,220,14,1,81.66726643033326,1.7427274230867624,1.8222436100244521,24.365316080860794,7097904.0,18630625.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,24,stale,0,220,14,1,81.4833044372499,1.728683012071997,1.7812737395055591,24.266124162822962,7065473.0,18620808.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,24,ttl,0,220,14,7,86.47936288546771,1.7376753753051162,1.785733756562695,24.307688844390213,7082544.0,19469237.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,24,ttl_reindex,0,220,14,7,88.28714195266366,1.7287311195395887,1.7798206406179815,24.207701290026307,7001867.0,19807295.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,25,stale,0,220,14,1,82.27211528271437,1.7278114990331233,1.8072433257475495,24.23193026892841,7040385.0,18741477.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,25,ttl,0,220,14,7,87.85623061470687,1.7155748819932342,1.8113773403223603,24.250071339309216,7043909.0,19753386.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,25,ttl_reindex,0,220,14,7,87.03162886481732,1.7104728133417666,1.7939274274744093,24.088685560040176,7087167.0,19656761.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,26,ttl_reindex,0,220,14,7,87.02794265188277,1.730621607042849,1.7895911673083902,24.235162337310612,7083976.0,19601116.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,26,stale,0,220,14,1,82.91593796759844,1.706688342615962,1.826483493624255,24.16825815383345,7085194.0,18843761.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,26,ttl,0,220,14,7,86.44395029172301,1.7136037820018828,1.8134359762538224,24.245701605454087,7089331.0,19527303.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,27,stale,0,220,14,1,80.80003124568611,1.4763038270175457,1.7310536127537488,21.493273934349418,6208329.0,16256460.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,27,ttl,0,220,14,7,84.18533156812191,1.4518797108903527,1.4933522439561784,20.323887552134693,5845294.0,15374928.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,27,ttl_reindex,0,220,14,7,85.54424214735627,1.4503649356774986,1.5479402696248143,20.526508544571698,5849761.0,15607048.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,28,ttl_reindex,0,220,14,7,87.51642611157149,1.4753331998363137,1.5070267983712256,20.674480794928968,5850850.0,15977905.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,28,ttl,0,220,14,7,87.65693248063326,1.4738060366362333,1.539512542448938,20.683369647711515,5936669.0,16015064.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,28,stale,0,220,14,1,81.09078707825392,1.5252939937636256,1.782171703921631,21.829396528191864,6235590.0,16059783.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,29,ttl,0,220,14,7,86.8642949424684,1.7330947904847562,1.8209295875858516,24.3499200521037,7061775.0,19548907.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,29,stale,0,220,14,1,82.15784493368119,1.748935281764716,1.819087668787688,24.48261291626841,7057237.0,18702807.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,29,ttl_reindex,0,220,14,7,86.2390507152304,1.7491432423703372,1.817415577499196,24.539271431975067,7082105.0,19477290.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,30,stale,0,220,14,1,83.47742581553757,1.7092120968736708,1.793568097660318,24.271533340215683,7000078.0,19019091.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,30,ttl,0,220,14,7,85.87496027350426,1.7348074619658291,1.7884101273026318,24.274568223394454,7043192.0,19333742.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,30,ttl_reindex,0,220,14,7,86.45515985786915,1.7410185309126973,1.826945779984817,24.509201512672007,7096004.0,19546637.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,31,stale,0,220,14,1,83.01978042535484,1.7368444562889636,1.7816862944979222,24.301906070671976,7038781.0,18741216.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,31,ttl,0,220,14,7,85.57157298084348,1.7471922314725816,1.7920194261241704,24.344046991318464,7102557.0,19337547.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,31,ttl_reindex,0,220,14,7,85.37158052809536,1.72788141714409,1.777576617291197,24.20494041685015,7065512.0,19288355.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,32,ttl,0,220,14,7,90.62199379969388,1.7727481028996408,1.8314514643047004,24.684629983268678,7123347.0,20379888.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,32,ttl_reindex,0,220,14,7,89.6952737653628,1.7037023319862783,1.8115290149115026,24.113628290593624,7077011.0,20196659.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,32,stale,0,220,14,1,82.73681789264083,1.740974492393434,1.8228950453456492,24.50539082288742,7127277.0,18761536.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,33,ttl_reindex,0,220,14,7,91.08660277165473,1.7349224230274558,1.7798609951976687,24.247234508395195,7051742.0,20541513.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,33,stale,0,220,14,1,80.54981723800302,1.7307173823937774,1.8024635632056742,24.257750677876174,7123383.0,18292706.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,33,ttl,0,220,14,7,91.76223633624613,1.7268767966888845,1.7714826287236065,24.251162433996797,7058705.0,20653142.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,34,ttl_reindex,0,220,14,7,90.75213421788067,1.7261726846918464,1.8231246853712946,24.369528462179005,7114609.0,20504065.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,34,ttl,0,220,14,7,90.82298308610916,1.7256470541469753,1.8419259060639888,24.370290173217654,7106420.0,20397118.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,34,stale,0,220,14,1,83.39243330154568,1.7214674036949873,1.8174288309644908,24.382988383993506,7096448.0,18873344.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,35,ttl,0,220,14,7,86.15714045241475,1.7251739287748933,1.7969951224979013,24.26861184090376,7111655.0,19432748.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,35,stale,0,220,14,1,81.62815068755299,1.71853196201846,1.8177514714188874,24.365219590254128,7108111.0,18534813.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,35,ttl_reindex,0,220,14,7,85.9166765594855,1.7171801724471152,1.7839786468073726,24.14969872497022,7033982.0,19384467.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,36,ttl_reindex,0,220,14,7,87.22666396852583,1.7186967902816832,1.7945358823053539,24.210213027894497,7092459.0,19707584.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,36,ttl,0,220,14,7,88.00450290553272,1.737256751395762,1.7984012812841683,24.32283831294626,7073596.0,19794990.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,36,stale,0,220,14,1,83.72986370604485,1.7380337230861187,1.8287155095953493,24.458643851801753,7104682.0,19147850.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,37,ttl,0,220,14,7,86.9276666669175,1.727506137918681,1.7721252953633666,23.939678717404604,6985613.0,19312844.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,37,stale,0,220,14,1,80.79341063182801,1.4543006578460336,1.5628090386278928,20.65693051740527,5906269.0,15066155.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,37,ttl_reindex,0,220,14,7,86.25810255948454,1.4814746268093586,1.5357726852409541,20.76429944857955,5929418.0,15676266.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,38,ttl_reindex,0,220,14,7,84.83387892972678,1.4625489893369377,1.544609246123582,20.608644421212375,5944590.0,15467500.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,38,stale,0,220,14,1,81.83302731532604,1.4658544650301337,1.5410042903386056,20.606027365662158,5887594.0,15187267.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,38,ttl,0,220,14,7,84.56511134188622,1.4731821264140308,1.548735943250358,20.76607418525964,5928172.0,15656308.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,39,ttl_reindex,0,220,14,7,89.94280031789094,1.703184902202338,1.8154957661870867,23.658022166229784,6823679.0,19372854.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,39,stale,0,220,14,1,83.03104925248772,1.7409466258250177,1.8042958741076291,24.38718602899462,7021800.0,18790919.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,39,ttl,0,220,14,7,90.81725403945893,1.7542595108971,1.7886443661525846,24.328442786820233,7026590.0,20305321.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,40,ttl,0,220,14,7,86.51120716053993,1.7233270341530442,1.7914606831036508,24.285344906151295,7053209.0,19535442.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,40,stale,0,220,14,1,82.82222225610167,1.7327996636740863,1.8218315980397164,24.397841571830213,7192604.0,18745053.0,5107576832
libero_spatial,0,pick up the black bowl between the plate and the ramekin and place it on the plate,40,ttl_reindex,0,220,14,7,85.94863024912775,1.7033682311885059,1.7652665477711706,24.034341673366725,6977171.0,19222261.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,1,ttl,1,267,17,9,98.6263174591586,1.1993323508650064,1.7185003658756597,22.93897503055632,5875893.0,13539371.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,1,stale,0,280,18,1,92.59794573206455,1.2007908103987575,1.2097852353006602,21.60805187281221,5950319.0,13284111.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,1,ttl_reindex,1,267,17,9,95.23922782484442,1.1947030508890748,1.2071722637861968,20.359127472154796,5782530.0,13271912.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,2,ttl,0,280,18,9,97.19957580044866,1.1991968811489642,1.2080391389783471,21.594740195199847,6012264.0,13654458.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,2,ttl_reindex,0,280,18,9,97.62121125031263,1.1975037972442806,1.2117311825975776,21.59257171675563,6117459.0,13713873.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,2,stale,0,280,18,1,91.03009527456015,1.1968125980347395,1.2105903449002653,21.593582171946764,5994621.0,13129121.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,3,ttl,0,280,18,9,95.97278518881649,1.199957873672247,1.209496727073565,21.601226834580302,6009282.0,13591963.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,3,stale,0,280,18,1,90.52655374445021,1.1981493714265525,1.2085572951473296,21.58164548687637,6030493.0,13076046.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,3,ttl_reindex,0,280,18,9,95.73290566541255,1.1966377701610327,1.2099844356998801,21.58769476506859,6003174.0,13540134.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,4,stale,0,280,18,1,91.0551420012489,1.200924781151116,1.2121323206461967,21.63469124957919,6025505.0,13115326.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,4,ttl_reindex,1,275,18,9,98.57353223487735,1.196673299651593,1.2080529067199677,21.562453602440655,6040097.0,13819558.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,4,ttl,1,275,18,9,100.5291255209595,1.197930530179292,1.20891124419868,21.579757699742913,6042547.0,13951469.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,5,stale,0,280,18,1,91.27664694003761,1.1979474006220698,1.208259961521253,21.576989985071123,6031747.0,13112331.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,5,ttl,0,280,18,9,99.14298211969435,1.1984620112925768,1.209540785383433,21.601539264433086,5985528.0,13837948.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,5,ttl_reindex,0,280,18,9,98.11752916499972,1.1965641863644123,1.2061790985520928,21.573867078870535,6033196.0,13765278.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,6,stale,0,280,18,1,92.26993555296212,1.2025381084531546,1.2090363159310074,21.636766592040658,6035916.0,13262912.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,6,ttl,0,280,18,9,97.98698186315596,1.2000544536858797,1.2104523801244795,21.621583184227347,6080528.0,13795222.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,6,ttl_reindex,0,280,18,9,97.84935386665165,1.2043776023201644,1.2091849567368627,21.636067115701735,6036527.0,13752633.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,7,ttl,0,280,18,9,97.22784595750272,1.1995561579242349,1.2093751187901944,21.59621399641037,6014011.0,13670871.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,7,ttl_reindex,0,280,18,9,98.27969046495855,1.195122162811458,1.2054931471589954,21.54178950097412,6012413.0,13800906.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,7,stale,0,280,18,1,92.2910505598411,1.1984518636018038,1.2087660989258437,21.58549647592008,6025823.0,13229982.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,8,ttl,1,271,17,9,94.03997581452131,1.1968146869912744,1.2096915144473315,20.38797899801284,5686295.0,13202720.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,8,ttl_reindex,1,271,17,9,94.20771963708103,1.198999178595841,1.2104260891675949,20.377090075053275,5703096.0,13156171.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,8,stale,0,280,18,1,91.35254540387541,1.2007957035675645,1.2115143198519944,21.62877178285271,6069266.0,13156843.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,9,stale,0,280,18,1,91.82433644402772,1.2027887920849025,1.2108730237465353,21.63532845210284,5990749.0,13220945.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,9,ttl_reindex,0,280,18,9,98.65182264894247,1.1950504346750677,1.2099951861426235,21.558240453712642,6059638.0,13835743.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,9,ttl,0,280,18,9,97.57002885453403,1.196188684552908,1.2072847419884056,21.57067781686783,6037477.0,13729167.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,10,ttl_reindex,0,280,18,9,99.64902988169342,1.199587803799659,1.2073122473433613,21.59287554770708,6042350.0,13959369.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,10,stale,0,280,18,1,90.89112889021635,1.1981460815295577,1.2109869314357637,21.597260668873787,6042067.0,13152770.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,10,ttl,0,280,18,9,99.97398361563683,1.1997332805767655,1.2082916493993252,21.605884780175984,5964047.0,14005408.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,11,ttl,0,280,18,9,97.1275645615533,1.2015230590477586,1.2077597158029676,21.601782953366637,6030314.0,13701194.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,11,stale,0,280,18,1,91.58157434687018,1.2007426749914885,1.2125047216191889,21.61571784131229,6070375.0,13199377.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,11,ttl_reindex,0,280,18,9,97.82976201735437,1.1993583063594997,1.205814885534346,21.59044789429754,6030793.0,13774225.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,12,stale,0,280,18,1,91.16080569289625,1.2023509261198342,1.2092212612275035,21.63151676207781,6054841.0,13150735.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,12,ttl_reindex,0,280,18,9,98.22339073382318,1.1975859170779586,1.2055875367019326,21.569019640795887,6017265.0,13822933.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,12,ttl,0,280,18,9,97.99129205849022,1.1949564777314663,1.2041053287684917,21.54271398112178,6057793.0,13780178.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,13,ttl,0,280,18,9,98.82195617351681,1.202178562991321,1.2100586672313511,21.618910677731037,6087656.0,13849029.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,13,ttl_reindex,0,280,18,9,96.11474904138595,1.1950427466072142,1.2051992655731738,21.537249167449772,6029835.0,13633913.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,13,stale,0,280,18,1,90.59718887135386,1.1967732226476073,1.2108151744585485,21.590488041751087,6033333.0,13089376.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,14,stale,0,280,18,1,95.54075108934194,1.198933165986091,1.2091363290324808,21.600849987007678,6018754.0,13575217.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,14,ttl,1,263,17,9,92.72148110158741,1.1959890043362975,1.2093660112470388,20.376087179407477,5702212.0,13012087.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,14,ttl_reindex,1,263,17,9,92.42410520650446,1.1945770792663097,1.1987378492951393,20.30891976505518,5669371.0,12991034.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,15,ttl,1,277,18,9,99.00537324044853,1.1980336965061724,1.2096397164743393,21.56717295013368,5989597.0,13864219.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,15,ttl_reindex,1,277,18,9,99.34210425056517,1.1965869944542646,1.2071936098393052,21.55798708088696,6037792.0,13898339.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,15,stale,0,280,18,1,92.62089905049652,1.1988863833248615,1.2096030068583787,21.599661408923566,6058403.0,13279793.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,16,ttl_reindex,0,280,18,9,98.53111024573445,1.1987251960672438,1.207975656632334,21.582576819695532,6032366.0,13844994.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,16,ttl,0,280,18,9,96.90141239855438,1.198505749925971,1.2060288671404122,21.585021284408867,5982050.0,13696965.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,16,stale,0,280,18,1,94.72430428583175,1.1954057244583964,1.20714899036102,21.56831969693303,6040506.0,13476323.0,5107576832
libero_object,0,pick up the alphabet soup and place it in the basket,17,ttl_reindex,1,262,17,9,92.39935491234064,1.1961191780865192,1.2070904925465584,20.353933483362198,5636265.0,12990764.0,5107576832
